"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","scientificName","kingdom","phylum","order","family","genus","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","http://unknown.org/http_//rs.gbif.org/terms/1.0/Multimedia","identificationID","recordNumber","occurrenceStatus","identificationRemarks","infraspecificEpithet","locality","individualCount","elevation","stateProvince","http://unknown.org/combinationAuthors","http://unknown.org/verbatimScientificName","verbatimLabel","canonicalName","http://unknown.org/combinationYear","typeStatus","municipality","elevationAccuracy","depth","depthAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","identifiedBy","georeferenceSources","created","associatedSequences","higherClassification","establishmentMeans","continent","higherGeography","institutionID","nomenclaturalCode","georeferenceVerificationStatus","language","vernacularName","http://unknown.org/http_//rs.tdwg.org/dwc/terms/ResourceRelationship","accessRights","behavior"
"384","Coelognathus radiatus","1143530274","26.32539","89.44508","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:24:28.317+0000","2018-08-27T09:24:28.340+0000","123","HUMAN_OBSERVATION","5224321","1","44","358","715","6172","2452896","Coelognathus radiatus (Boie, 1827)","Animalia","Chordata","Squamata","Colubridae","Coelognathus","Coelognathus","radiatus","SPECIES",NA,"NA","2015","8","4","2015-08-04T00:00:00.000+0000","2018-08-17T16:11:15.000+0000","2018-08-27T09:24:28.389+0000","https://www.inaturalist.org/observations/1912267","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Sankar Das","1912267",NA,"2015-08-04","iNaturalist research-grade observations","Koch Bihar, IN-WB, IN","1143530274","Observations","http://www.inaturalist.org/observations/1912267","30235","1912267","Sankar Das","http://www.inaturalist.org/observations/1912267","iNaturalist","<U+00A9> Sankar Das some rights reserved",NA,NA,"[ {
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2335054/original.jpg?1441201005"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2335054"",
  ""http://purl.org/dc/terms/created"" : ""2015-08-04T16:33:46-07:00"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""sankarkdas77"",
  ""http://purl.org/dc/terms/creator"" : ""sankarkdas77"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2335054""
} ]",NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Cyrtodactylus deccanensis","1135525096","18.98333","73.26667","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:24:23.202+0000","2018-01-11T08:26:31.049+0000","123","HUMAN_OBSERVATION","9554517","1","44","358","715","5666","2446984","Cyrtodactylus deccanensis (G<U+00FC>nther, 1864)","Animalia","Chordata","Squamata","Gekkonidae","Cyrtodactylus","Cyrtodactylus","deccanensis","SPECIES","2017-03-24T01:10:26.000+0000","NA","2015","8","1","2015-08-01T00:00:00.000+0000","2017-03-24T01:10:28.000+0000","2018-07-07T01:39:20.450+0000","https://www.inaturalist.org/observations/1878435","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","madhurixd","1878435",NA,"2015-08-01","iNaturalist research-grade observations","Raigarh, IN-MH, IN","1135525096","Observations","http://www.inaturalist.org/observations/1878435","539548","1878435","madhurixd","http://www.inaturalist.org/observations/1878435","iNaturalist","<U+00A9> madhurixd some rights reserved",NA,"Such a beautiful creature... Shot at Matheran.","[ {
  ""http://purl.org/dc/terms/creator"" : ""madhurixd"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2289074"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-08-01T21:52:25-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2289074/original.JPG?1440158910"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""madhurixd"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2289074"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","11210279",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Ahaetulla nasuta","1211972223","18.988659","73.271179","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:24:21.312+0000","2018-01-11T08:26:28.597+0000","123","HUMAN_OBSERVATION","2453329","1","44","358","715","6172","2453328","Ahaetulla nasuta (Bonnaterre, 1790)","Animalia","Chordata","Squamata","Colubridae","Ahaetulla","Ahaetulla","nasuta","SPECIES","2015-08-16T13:51:54.000+0000","4172","2015","8","2","2015-08-02T00:00:00.000+0000","2015-11-07T05:44:20.000+0000","2018-07-07T21:09:42.336+0000","https://www.inaturalist.org/observations/1866075","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Geetanjali","1866075",NA,"2015-08-02","iNaturalist research-grade observations","Matheran","1211972223","Observations","http://www.inaturalist.org/observations/1866075","68528","1866075","Geetanjali","http://www.inaturalist.org/observations/1866075","iNaturalist","<U+00A9> Geetanjali some rights reserved",NA,NA,"[ {
  ""http://purl.org/dc/terms/creator"" : ""Geetanjali"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2271189"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-08-02"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2271189/original.jpg?1439733117"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Geetanjali"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2271189"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","3521082",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","Cnemaspis mysoriensis","1249286756","13.055723","77.536198","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:25:34.903+0000","2017-03-29T16:17:46.695+0000","123","HUMAN_OBSERVATION","7660527","1","44","358","715","5666","2448179","Cnemaspis mysoriensis (Jerdon, 1853)","Animalia","Chordata","Squamata","Gekkonidae","Cnemaspis","Cnemaspis","mysoriensis","SPECIES","2016-02-06T14:49:54.000+0000","NA","2015","8","20","2015-08-20T00:00:00.000+0000","2016-02-06T21:56:53.000+0000","2018-07-07T05:33:57.921+0000","https://www.inaturalist.org/observations/2649377","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Ashok Sengupta","2649377",NA,"2015-08-20","iNaturalist research-grade observations","Jalahalli, Bangalore","1249286756","Observations","http://www.inaturalist.org/observations/2649377","98049","2649377","Ashok Sengupta","http://www.inaturalist.org/observations/2649377","iNaturalist","<U+00A9> Ashok Sengupta some rights reserved",NA,NA,"[ ]","4980871",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","Calotes versicolor","1272109667","18.701228","73.388553","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:27:06.978+0000","2018-03-08T06:40:20.669+0000","123","HUMAN_OBSERVATION","9125207","1","44","358","715","9199","2466496","Calotes versicolor (Daudin, 1802)","Animalia","Chordata","Squamata","Agamidae","Calotes","Calotes","versicolor","SPECIES","2016-06-13T04:23:42.000+0000","7623","2015","9","16","2015-09-16T11:32:07.000+0000","2016-06-14T04:52:23.000+0000","2018-07-07T14:26:07.188+0000","https://www.inaturalist.org/observations/3448105","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Satish Nikam","3448105",NA,"2015-09-16 11:32:07","iNaturalist research-grade observations","kurvande","1272109667","Observations","http://www.inaturalist.org/observations/3448105","31281","3448105","Satish Nikam","http://www.inaturalist.org/observations/3448105","iNaturalist","<U+00A9> Satish Nikam some rights reserved","21:32:07Z",NA,"[ {
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc-sa/4.0/"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""3999799"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/references"" : ""https://www.flickr.com/photos/wwwssncomphotos/27068479250/"",
  ""http://purl.org/dc/terms/created"" : ""2015-08-12T10:40:49-07:00"",
  ""http://purl.org/dc/terms/creator"" : ""Satish Nikam"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Satish Nikam"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/3999799/original.jpg?1465791825"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg"",
  ""http://purl.org/dc/terms/type"" : ""StillImage""
} ]","6580864",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Hemidactylus leschenaultii","1586089026","12.882936","79.135259","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:29:09.681+0000","2017-09-20T15:14:12.826+0000","123","HUMAN_OBSERVATION","5960023","1","44","358","715","5666","7387274","Hemidactylus leschenaultii Dum<U+00E9>ril & Bibron, 1836","Animalia","Chordata","Squamata","Gekkonidae","Hemidactylus","Hemidactylus","leschenaultii","SPECIES","2016-11-03T07:48:34.000+0000","NA","2015","9","11","2015-09-11T15:47:44.000+0000","2017-08-04T04:27:31.000+0000","2018-07-06T16:31:10.010+0000","https://www.inaturalist.org/observations/4486476","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Harshjeet Singh Bal","4486476",NA,"2015-09-11 15:47:44","iNaturalist research-grade observations","Vellore, Tamil Nadu, India","1586089026","Observations","http://www.inaturalist.org/observations/4486476","102550","4486476","Harshjeet Singh Bal","http://www.inaturalist.org/observations/4486476","iNaturalist","<U+00A9> Harshjeet Singh Bal some rights reserved","10:17:44Z",NA,"[ ]","8847491",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","Xylophis perroteti","1211981194","11.491604","76.733652","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:24:55.519+0000","2018-01-11T08:27:10.799+0000","123","HUMAN_OBSERVATION","2455460","1","44","358","715","7942622","2455459","Xylophis perroteti (Dum<U+00E9>ril & Bibron, 1854)","Animalia","Chordata","Squamata","Xenodermatidae","Xylophis","Xylophis","perroteti","SPECIES","2015-10-28T16:50:15.000+0000","64072","2015","10","24","2015-10-24T00:00:00.000+0000","2015-11-07T05:32:08.000+0000","2018-07-07T21:20:51.262+0000","https://www.inaturalist.org/observations/2319860","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","San Jay","2319860",NA,"2015-10-24","iNaturalist research-grade observations","Nilgiris","1211981194","Observations","http://www.inaturalist.org/observations/2319860","28002","2319860","San Jay","http://www.inaturalist.org/observations/2319860","iNaturalist","<U+00A9> San Jay some rights reserved",NA,"Xylophis perroteti Dum<U+00E9>ril - Perrotet's Wood Snake","[ {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580473"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-22T00:02:14-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580473/original.jpg?1446051017"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580473"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
}, {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580480"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-22T00:02:07-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580480/original.jpg?1446051521"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580480"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
}, {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580482"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-22T00:06:13-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580482/original.jpg?1446051832"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580482"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","4242013",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","Eutropis carinata","1227769310","18.496926","73.846685","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:25:22.461+0000","2018-01-11T08:27:48.938+0000","123","HUMAN_OBSERVATION","2460829","1","44","358","715","9115","7665052","Eutropis carinata (Schneider, 1801)","Animalia","Chordata","Squamata","Scincidae","Eutropis","Eutropis","carinata","SPECIES","2016-01-13T15:03:20.000+0000","305","2015","10","16","2015-10-16T00:00:00.000+0000","2016-01-13T15:03:21.000+0000","2018-07-06T20:47:52.475+0000","https://www.inaturalist.org/observations/2544086","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Siddharth","2544086",NA,"2015-10-16","iNaturalist research-grade observations","parvati hill Pune","1227769310","Observations","http://www.inaturalist.org/observations/2544086","68532","2544086","Siddharth","http://www.inaturalist.org/observations/2544086","iNaturalist","<U+00A9> Siddharth some rights reserved",NA,"This lizard I saw has horizontal green stripes on its dorsal side. On its side, it has distinct pattern of golden and green color. It is about 20 cm long. I go to Parvati Hill quire often which is situated in the heart of the city. Its a place where people of all ages come for morning walk. I used to go there a weekly during my childhood. It has a temple of Lord Shiva at the top of the hill. The hill is actually not very big with 100 steps and can be called a hillock. But being a regular visitor at his hill, I have never seen this lizard before in this area. The hill is pretty barren so there is less chance that any squamates might lie on the hill in ambush. I am also making available a couple of pictures of the lizard. Any identification of my observation is truly appreciated.","[ {
  ""http://purl.org/dc/terms/creator"" : ""Siddharth"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2840121"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-11-15T11:56:50-08:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2840121/original.JPG?1451799181"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Siddharth"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2840121"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
}, {
  ""http://purl.org/dc/terms/creator"" : ""Siddharth"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2840122"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-11-15T11:57:41-08:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2840122/original.JPG?1451799139"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Siddharth"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2840122"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","4802585",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","Trimeresurus strigatus","1211981146","11.491604","76.733652","gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:24:55.491+0000","2018-01-11T08:27:10.811+0000","123","HUMAN_OBSERVATION","5960928","1","44","358","715","5024","2444915","Trimeresurus strigatus Gray, 1842","Animalia","Chordata","Squamata","Viperidae","Trimeresurus","Trimeresurus","strigatus","SPECIES","2015-10-28T14:48:47.000+0000","64072","2015","10","24","2015-10-24T00:00:00.000+0000","2015-11-07T05:32:18.000+0000","2018-07-07T21:20:33.031+0000","https://www.inaturalist.org/observations/2319668","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","San Jay","2319668",NA,"2015-10-24","iNaturalist research-grade observations","Nilgiris","1211981146","Observations","http://www.inaturalist.org/observations/2319668","30971","2319668","San Jay","http://www.inaturalist.org/observations/2319668","iNaturalist","<U+00A9> San Jay some rights reserved",NA,"Trimeresurus strigatus - Horseshoe Pitviper","[ {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580252"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-21T23:38:03-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580252/original.jpg?1446043729"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580252"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
}, {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580308"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-21T23:43:17-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580308/original.jpg?1446044859"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580308"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
}, {
  ""http://purl.org/dc/terms/creator"" : ""San Jay"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""2580311"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-09-21T23:41:15-07:00"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/2580311/original.jpg?1446045168"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""San Jay"",
  ""http://purl.org/dc/terms/references"" : ""http://www.inaturalist.org/photos/2580311"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","4241430",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","Coryphophylax subcristatus","1621790394","11.97605","92.987557","cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","list()","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2018-08-27T09:35:20.461+0000","2018-01-11T08:41:50.505+0000","123","HUMAN_OBSERVATION","2465388","1","44","358","715","9199","2465387","Coryphophylax subcristatus (Blyth, 1860)","Animalia","Chordata","Squamata","Agamidae","Coryphophylax","Coryphophylax","subcristatus","SPECIES","2017-08-21T08:45:35.000+0000","10867","2015","10","21","2015-10-21T13:58:00.000+0000","2017-08-21T14:03:39.000+0000","2018-07-08T01:42:06.125+0000","https://www.inaturalist.org/observations/7583613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","Reptilia","IN","India","Avishkar Munje","7583613",NA,"2015/10/21 1:58 PM IST","iNaturalist research-grade observations","Havelock Island, Andaman and Nicobar Islands 744211","1621790394","Observations","https://www.inaturalist.org/observations/7583613","31211","7583613","Avishkar Munje","https://www.inaturalist.org/observations/7583613","iNaturalist","<U+00A9> Avishkar Munje some rights reserved","10:58:00Z",NA,"[ {
  ""http://purl.org/dc/terms/creator"" : ""Avishkar Munje"",
  ""http://rs.tdwg.org/dwc/terms/catalogNumber"" : ""9906340"",
  ""http://purl.org/dc/terms/publisher"" : ""iNaturalist"",
  ""http://purl.org/dc/terms/created"" : ""2015-10-21T10:58:00Z"",
  ""http://purl.org/dc/terms/identifier"" : ""https://static.inaturalist.org/photos/9906340/original.jpeg?1503304139"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Avishkar Munje"",
  ""http://purl.org/dc/terms/references"" : ""https://www.inaturalist.org/photos/9906340"",
  ""http://purl.org/dc/terms/type"" : ""StillImage"",
  ""http://purl.org/dc/terms/license"" : ""http://creativecommons.org/licenses/by-nc/4.0/"",
  ""http://purl.org/dc/terms/format"" : ""image/jpeg""
} ]","15866975",NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
